t,q_FL_abad,q_FL_thigh,q_FL_calf,q_FR_abad,q_FR_thigh,q_FR_calf,q_RL_abad,q_RL_thigh,q_RL_calf,q_RR_abad,q_RR_thigh,q_RR_calf,qdes_FL_abad,qdes_FL_thigh,qdes_FL_calf,qdes_FR_abad,qdes_FR_thigh,qdes_FR_calf,qdes_RL_abad,qdes_RL_thigh,qdes_RL_calf,qdes_RR_abad,qdes_RR_thigh,qdes_RR_calf,tau_FL_abad,tau_FL_thigh,tau_FL_calf,tau_FR_abad,tau_FR_thigh,tau_FR_calf,tau_RL_abad,tau_RL_thigh,tau_RL_calf,tau_RR_abad,tau_RR_thigh,tau_RR_calf,grav_z
30.7500,-0.41289,-0.16231,-0.68128,0.57634,-0.15383,-0.97459,-0.51057,0.33789,-1.26762,0.41603,0.28240,-0.86601,-0.40609,-0.17732,-0.68641,0.57436,-0.16592,-0.97451,-0.50761,0.28435,-1.27309,0.42941,0.24823,-0.86612,0.256,-0.256,-0.110,0.037,-0.403,-0.110,-0.037,-1.502,-0.110,0.330,-1.136,-0.110,-0.9997
30.7550,-0.41289,-0.16256,-0.68128,0.57634,-0.15390,-0.97459,-0.51057,0.33789,-1.26756,0.41581,0.28214,-0.86601,-0.40609,-0.17684,-0.68641,0.57436,-0.16544,-0.97451,-0.50761,0.28483,-1.27309,0.42941,0.24871,-0.86612,0.330,-0.256,0.037,0.037,-0.403,-0.110,-0.037,-1.575,-0.110,0.403,-1.062,-0.037,-0.9997
30.7600,-0.41289,-0.16275,-0.68123,0.57634,-0.15412,-0.97459,-0.51057,0.33793,-1.26756,0.41559,0.28178,-0.86607,-0.40609,-0.17628,-0.68641,0.57436,-0.16488,-0.97451,-0.50761,0.28539,-1.27309,0.42941,0.24927,-0.86612,0.330,-0.256,0.110,0.037,-0.403,-0.037,-0.037,-1.575,-0.037,0.330,-1.062,-0.256,-0.9997
30.7650,-0.41289,-0.16322,-0.68128,0.57634,-0.15427,-0.97459,-0.51057,0.33789,-1.26762,0.41548,0.28170,-0.86607,-0.40609,-0.17564,-0.68641,0.57436,-0.16424,-0.97451,-0.50761,0.28603,-1.27309,0.42941,0.24991,-0.86612,0.256,-0.183,-0.256,0.037,-0.403,-0.110,-0.037,-1.502,-0.037,0.403,-1.062,-0.037,-0.9997
30.7700,-0.41285,-0.16340,-0.68128,0.57634,-0.15434,-0.97459,-0.51057,0.33789,-1.26762,0.41530,0.28141,-0.86601,-0.40609,-0.17493,-0.68641,0.57436,-0.16352,-0.97451,-0.50761,0.28674,-1.27309,0.42941,0.25062,-0.86612,0.256,-0.256,-0.037,0.037,-0.403,-0.110,-0.037,-1.502,-0.037,0.330,-0.989,-0.110,-0.9997
30.7750,-0.41296,-0.16355,-0.68128,0.57634,-0.15430,-0.97459,-0.51050,0.33800,-1.26762,0.41512,0.28134,-0.86595,-0.40609,-0.17413,-0.68641,0.57436,-0.16273,-0.97451,-0.50761,0.28754,-1.27309,0.42941,0.25142,-0.86612,0.256,-0.256,-0.037,0.037,-0.403,-0.110,-0.037,-1.502,-0.037,0.403,-1.062,-0.037,-0.9997
30.7800,-0.41289,-0.16355,-0.68128,0.57623,-0.15419,-0.97465,-0.51057,0.33789,-1.26756,0.41512,0.28090,-0.86607,-0.40609,-0.17326,-0.68641,0.57436,-0.16186,-0.97451,-0.50761,0.28841,-1.27309,0.42941,0.25228,-0.86612,0.256,-0.256,-0.110,0.037,-0.403,-0.110,-0.037,-1.429,-0.037,0.403,-0.989,-0.037,-0.9997
30.7850,-0.41296,-0.16351,-0.68128,0.57623,-0.15401,-0.97459,-0.51057,0.33800,-1.26756,0.41450,0.28072,-0.86601,-0.40609,-0.17232,-0.68641,0.57436,-0.16091,-0.97451,-0.50761,0.28935,-1.27309,0.42941,0.25323,-0.86612,0.256,-0.256,0.110,0.037,-0.403,-0.110,-0.037,-1.429,-0.037,0.403,-0.989,0.037,-0.9997
30.7900,-0.41296,-0.16355,-0.68128,0.57634,-0.15383,-0.97459,-0.51057,0.33789,-1.26756,0.41435,0.28050,-0.86601,-0.40609,-0.17130,-0.68641,0.57436,-0.15989,-0.97451,-0.50761,0.29037,-1.27309,0.42941,0.25425,-0.86612,0.256,-0.256,-0.183,0.110,-0.403,-0.110,-0.037,-1.429,-0.037,0.403,-0.989,-0.110,-0.9997
30.7950,-0.41296,-0.16340,-0.68137,0.57623,-0.15372,-0.97457,-0.51057,0.33800,-1.26756,0.41428,0.28057,-0.86607,-0.40609,-0.17020,-0.68641,0.57436,-0.15880,-0.97451,-0.50761,0.29147,-1.27309,0.42941,0.25534,-0.86612,0.330,-0.256,0.110,0.037,-0.403,-0.110,-0.037,-1.429,-0.037,0.403,-0.916,-0.110,-0.9997
30.8000,-0.41300,-0.16304,-0.68128,0.57623,-0.15335,-0.97459,-0.51050,0.33800,-1.26756,0.41417,0.28046,-0.86607,-0.40609,-0.16904,-0.68641,0.57436,-0.15763,-0.97451,-0.50761,0.29263,-1.27309,0.42941,0.25651,-0.86612,0.330,-0.256,-0.037,0.037,-0.330,-0.037,0.037,-1.355,-0.037,0.403,-0.989,0.037,-0.9997
30.8050,-0.41296,-0.16271,-0.68128,0.57634,-0.15310,-0.97457,-0.51050,0.33804,-1.26756,0.41417,0.28046,-0.86601,-0.40609,-0.16780,-0.68641,0.57436,-0.15639,-0.97451,-0.50761,0.29387,-1.27309,0.42941,0.25775,-0.86612,0.330,-0.183,-0.183,0.037,-0.403,-0.110,0.037,-1.282,-0.037,0.403,-0.989,-0.037,-0.9997
30.8100,-0.41296,-0.16253,-0.68128,0.57634,-0.15306,-0.97448,-0.51057,0.33804,-1.26756,0.41417,0.28039,-0.86607,-0.40609,-0.16649,-0.68641,0.57436,-0.15508,-0.97451,-0.50761,0.29518,-1.27309,0.42941,0.25906,-0.86612,0.330,-0.183,-0.110,0.037,-0.403,-0.110,-0.037,-1.282,-0.037,0.403,-0.916,-0.037,-0.9997
30.8150,-0.41296,-0.16224,-0.68128,0.57634,-0.15269,-0.97459,-0.51057,0.33811,-1.26756,0.41417,0.28039,-0.86607,-0.40609,-0.16510,-0.68641,0.57436,-0.15370,-0.97451,-0.50761,0.29657,-1.27309,0.42941,0.26044,-0.86612,0.330,-0.183,0.037,0.037,-0.330,-0.110,-0.037,-1.282,-0.037,0.330,-0.916,0.037,-0.9997
30.8200,-0.41300,-0.16183,-0.68128,0.57634,-0.15226,-0.97457,-0.51050,0.33826,-1.26756,0.41417,0.28064,-0.86601,-0.40609,-0.16365,-0.68641,0.57436,-0.15225,-0.97451,-0.50761,0.29802,-1.27309,0.42941,0.26190,-0.86612,0.256,-0.183,-0.256,0.037,-0.256,-0.110,-0.037,-1.282,-0.037,0.403,-0.842,-0.037,-0.9997
30.8250,-0.41289,-0.16143,-0.68131,0.57634,-0.15178,-0.97459,-0.51050,0.33826,-1.26756,0.41417,0.28064,-0.86601,-0.40609,-0.16213,-0.68641,0.57436,-0.15073,-0.97451,-0.50761,0.29953,-1.27309,0.42941,0.26341,-0.86612,0.256,-0.183,-0.037,0.037,-0.256,-0.037,-0.037,-1.209,-0.037,0.330,-0.842,-0.037,-0.9997
30.8300,-0.41289,-0.16092,-0.68128,0.57645,-0.15160,-0.97459,-0.51057,0.33841,-1.26756,0.41417,0.28064,-0.86601,-0.40609,-0.16055,-0.68641,0.57436,-0.14914,-0.97451,-0.50761,0.30112,-1.27309,0.42941,0.26500,-0.86612,0.256,-0.183,0.110,0.037,-0.256,-0.110,-0.037,-1.282,-0.037,0.330,-0.842,0.037,-0.9997
30.8350,-0.41278,-0.16052,-0.68131,0.57645,-0.15105,-0.97457,-0.51050,0.33833,-1.26756,0.41417,0.28083,-0.86607,-0.40609,-0.15890,-0.68641,0.57436,-0.14749,-0.97451,-0.50761,0.30277,-1.27309,0.42941,0.26665,-0.86612,0.256,-0.110,-0.110,0.037,-0.256,-0.037,-0.037,-1.136,-0.037,0.330,-0.696,-0.110,-0.9997
30.8400,-0.41289,-0.15982,-0.68123,0.57645,-0.15039,-0.97457,-0.51050,0.33841,-1.26762,0.41420,0.28083,-0.86601,-0.40609,-0.15718,-0.68641,0.57436,-0.14578,-0.97451,-0.50761,0.30449,-1.27309,0.42941,0.26837,-0.86612,0.256,-0.110,0.037,0.037,-0.183,-0.110,-0.037,-1.136,-0.037,0.403,-0.696,-0.037,-0.9997
30.8450,-0.41296,-0.15891,-0.68137,0.57656,-0.15039,-0.97459,-0.51042,0.33855,-1.26762,0.41417,0.28108,-0.86607,-0.40609,-0.15540,-0.68641,0.57436,-0.14400,-0.97451,-0.50761,0.30626,-1.27309,0.42941,0.27014,-0.86612,0.256,-0.110,-0.183,0.037,-0.183,-0.037,-0.037,-0.989,-0.037,0.330,-0.623,-0.110,-0.9997
30.8500,-0.41285,-0.15843,-0.68128,0.57652,-0.14915,-0.97459,-0.51057,0.33870,-1.26762,0.41417,0.28126,-0.86601,-0.40609,-0.15357,-0.68641,0.57436,-0.14216,-0.97451,-0.50761,0.30810,-1.27309,0.42941,0.27198,-0.86612,0.330,-0.110,-0.183,0.037,-0.183,-0.110,-0.037,-1.062,-0.037,0.403,-0.549,-0.037,-0.9997
30.8550,-0.41296,-0.15744,-0.68128,0.57656,-0.14816,-0.97457,-0.51042,0.33877,-1.26762,0.41420,0.28134,-0.86607,-0.40609,-0.15167,-0.68641,0.57436,-0.14026,-0.97451,-0.50761,0.31000,-1.27309,0.42941,0.27388,-0.86612,0.330,-0.037,-0.037,0.037,-0.183,-0.110,-0.037,-0.989,-0.110,0.330,-0.549,-0.110,-0.9997
30.8600,-0.41289,-0.15646,-0.68131,0.57656,-0.14805,-0.97457,-0.51050,0.33899,-1.26768,0.41420,0.28134,-0.86601,-0.40609,-0.14971,-0.68641,0.57436,-0.13830,-0.97451,-0.50761,0.31196,-1.27309,0.42941,0.27584,-0.86612,0.256,-0.183,-0.110,0.037,-0.183,-0.110,-0.037,-0.916,-0.110,0.330,-0.476,-0.256,-0.9997
30.8650,-0.41289,-0.15565,-0.68128,0.57634,-0.14692,-0.97457,-0.51050,0.33906,-1.26768,0.41420,0.28159,-0.86601,-0.40609,-0.14769,-0.68641,0.57436,-0.13629,-0.97451,-0.50761,0.31398,-1.27309,0.42941,0.27786,-0.86612,0.330,-0.037,-0.037,0.037,-0.183,-0.110,-0.037,-0.842,-0.110,0.403,-0.403,-0.110,-0.9998
30.8700,-0.41289,-0.15467,-0.68128,0.57641,-0.14575,-0.97457,-0.51042,0.33932,-1.26773,0.41420,0.28178,-0.86607,-0.40609,-0.14562,-0.68641,0.57436,-0.13422,-0.97451,-0.50761,0.31605,-1.27309,0.42941,0.27993,-0.86612,0.256,-0.037,-0.256,0.037,-0.183,-0.110,-0.037,-0.842,-0.110,0.330,-0.330,-0.256,-0.9998
30.8750,-0.41296,-0.15328,-0.68131,0.57634,-0.14447,-0.97457,-0.51042,0.33946,-1.26762,0.41420,0.28196,-0.86601,-0.40609,-0.14350,-0.68641,0.57436,-0.13209,-0.97451,-0.50761,0.31817,-1.27309,0.42941,0.28205,-0.86612,0.330,0.037,0.110,0.037,-0.183,-0.110,-0.037,-0.769,-0.110,0.403,-0.330,-0.256,-0.9998
30.8800,-0.41289,-0.15200,-0.68128,0.57634,-0.14407,-0.97457,-0.51039,0.33968,-1.26768,0.41420,0.28222,-0.86607,-0.40609,-0.14132,-0.68641,0.57436,-0.12992,-0.97451,-0.50761,0.32035,-1.27309,0.42941,0.28423,-0.86612,0.330,-0.037,-0.110,0.037,-0.183,-0.110,-0.037,-0.696,-0.037,0.403,-0.256,-0.037,-0.9998
30.8850,-0.41289,-0.15065,-0.68123,0.57645,-0.14246,-0.97457,-0.51042,0.33990,-1.26771,0.41420,0.28240,-0.86607,-0.40609,-0.13910,-0.68641,0.57436,-0.12769,-0.97451,-0.50761,0.32257,-1.27309,0.42941,0.28645,-0.86612,0.330,-0.037,-0.037,0.037,-0.110,-0.110,-0.037,-0.623,-0.110,0.403,-0.256,0.037,-0.9998
30.8900,-0.41296,-0.14937,-0.68128,0.57634,-0.14122,-0.97459,-0.51039,0.33998,-1.26773,0.41428,0.28265,-0.86607,-0.40609,-0.13682,-0.68641,0.57436,-0.12542,-0.97451,-0.50761,0.32485,-1.27309,0.42941,0.28873,-0.86612,0.330,-0.037,-0.256,0.037,-0.110,-0.110,-0.037,-0.623,-0.037,0.330,-0.256,-0.256,-0.9998
30.8950,-0.41289,-0.14750,-0.68128,0.57641,-0.13961,-0.97457,-0.51028,0.34009,-1.26773,0.41428,0.28291,-0.86607,-0.40609,-0.13450,-0.68641,0.57436,-0.12310,-0.97451,-0.50761,0.32717,-1.27309,0.42941,0.29105,-0.86612,0.330,0.037,-0.256,0.037,-0.110,-0.110,-0.037,-0.549,-0.110,0.330,-0.183,-0.110,-0.9998
30.9000,-0.41296,-0.14662,-0.68128,0.57634,-0.13910,-0.97448,-0.51028,0.34023,-1.26782,0.41435,0.28309,-0.86607,-0.40609,-0.13214,-0.68641,0.57436,-0.12073,-0.97451,-0.50761,0.32953,-1.27309,0.42941,0.29341,-0.86612,0.330,-0.110,-0.183,0.037,-0.110,-0.110,-0.037,-0.476,-0.037,0.330,-0.110,-0.256,-0.9998
30.9050,-0.41296,-0.14498,-0.68128,0.57645,-0.13796,-0.97462,-0.51039,0.34045,-1.26782,0.41442,0.28309,-0.86601,-0.40609,-0.12973,-0.68641,0.57436,-0.11832,-0.97451,-0.50761,0.33194,-1.27309,0.42941,0.29582,-0.86612,0.330,-0.110,-0.037,0.037,-0.037,-0.110,-0.037,-0.403,-0.037,0.403,-0.110,-0.037,-0.9998
30.9100,-0.41289,-0.14235,-0.68128,0.57634,-0.13661,-0.97459,-0.51039,0.34060,-1.26782,0.41442,0.28397,-0.86607,-0.40609,-0.12728,-0.68641,0.57436,-0.11587,-0.97451,-0.50761,0.33439,-1.27309,0.42941,0.29827,-0.86612,0.256,-0.110,-0.037,0.037,-0.110,-0.110,-0.037,-0.330,-0.110,0.330,-0.037,-0.256,-0.9998
30.9150,-0.41296,-0.14030,-0.68128,0.57641,-0.13467,-0.97448,-0.51039,0.34082,-1.26785,0.41461,0.28456,-0.86601,-0.40609,-0.12479,-0.68641,0.57436,-0.11339,-0.97451,-0.50761,0.33688,-1.27309,0.42941,0.30076,-0.86612,0.330,-0.183,-0.037,0.037,-0.110,-0.110,-0.037,-0.256,-0.110,0.330,0.037,-0.037,-0.9998
30.9200,-0.41289,-0.13862,-0.68128,0.57634,-0.13211,-0.97457,-0.51028,0.34107,-1.26788,0.41461,0.28518,-0.86612,-0.40609,-0.12227,-0.68641,0.57436,-0.11086,-0.97451,-0.50761,0.33940,-1.27309,0.42941,0.30328,-0.86612,0.256,-0.110,-0.183,0.037,-0.183,-0.110,-0.037,-0.183,-0.037,0.330,0.110,-0.037,-0.9998
30.9250,-0.41289,-0.13668,-0.68128,0.57634,-0.12974,-0.97457,-0.51028,0.34137,-1.26794,0.41461,0.28602,-0.86612,-0.40609,-0.11971,-0.68641,0.57436,-0.10830,-0.97451,-0.50761,0.34196,-1.27309,0.42941,0.30584,-0.86612,0.256,-0.110,0.037,0.037,-0.110,-0.110,-0.037,-0.183,-0.110,0.330,0.110,-0.037,-0.9998
30.9300,-0.41289,-0.13416,-0.68128,0.57645,-0.12729,-0.97457,-0.51028,0.34151,-1.26794,0.41559,0.28715,-0.86607,-0.40609,-0.11711,-0.68641,0.57436,-0.10571,-0.97451,-0.50761,0.34456,-1.27309,0.42941,0.30844,-0.86612,0.330,-0.037,0.110,0.037,-0.110,-0.110,-0.037,-0.110,-0.037,0.256,0.110,-0.037,-0.9998
30.9350,-0.41296,-0.13240,-0.68128,0.57634,-0.12630,-0.97451,-0.51028,0.34177,-1.26799,0.41629,0.28836,-0.86607,-0.40609,-0.11449,-0.68641,0.57436,-0.10308,-0.97451,-0.50761,0.34718,-1.27309,0.42941,0.31106,-0.86612,0.256,-0.110,-0.037,0.037,-0.183,-0.110,-0.037,-0.037,-0.037,0.183,0.037,-0.037,-0.9998
30.9400,-0.41289,-0.12995,-0.68128,0.57634,-0.12363,-0.97457,-0.51024,0.34199,-1.26794,0.41680,0.28949,-0.86607,-0.40609,-0.11184,-0.68641,0.57436,-0.10043,-0.97451,-0.50761,0.34983,-1.27309,0.42941,0.31371,-0.86612,0.256,-0.110,-0.037,0.037,-0.183,-0.110,-0.037,0.037,-0.110,0.183,0.037,-0.110,-0.9998
30.9450,-0.41296,-0.12780,-0.68128,0.57634,-0.12074,-0.97459,-0.51024,0.34221,-1.26797,0.41698,0.29154,-0.86612,-0.40609,-0.10916,-0.68641,0.57436,-0.09775,-0.97451,-0.50761,0.35251,-1.27309,0.42941,0.31639,-0.86612,0.330,-0.110,-0.183,0.037,-0.183,-0.110,-0.037,0.110,-0.110,0.183,-0.037,-0.110,-0.9998
30.9500,-0.41289,-0.12506,-0.68123,0.57634,-0.11833,-0.97448,-0.51024,0.34254,-1.26799,0.41749,0.29333,-0.86607,-0.40609,-0.10645,-0.68641,0.57436,-0.09505,-0.97451,-0.50761,0.35522,-1.27309,0.42941,0.31910,-0.86612,0.330,-0.037,-0.037,0.037,-0.256,-0.110,-0.037,0.110,-0.037,0.110,-0.037,-0.183,-0.9998
30.9550,-0.41300,-0.12250,-0.68131,0.57645,-0.11672,-0.97459,-0.51013,0.34305,-1.26794,0.41855,0.29446,-0.86607,-0.40609,-0.10373,-0.68641,0.57436,-0.09232,-0.97451,-0.50761,0.35794,-1.27309,0.42941,0.32182,-0.86612,0.256,-0.183,-0.183,0.037,-0.183,-0.110,-0.037,0.183,-0.110,0.110,0.037,-0.037,-0.9998
30.9600,-0.41296,-0.12111,-0.68131,0.57656,-0.11303,-0.97451,-0.51024,0.34382,-1.26799,0.41910,0.29728,-0.86607,-0.40609,-0.10098,-0.68641,0.57436,-0.08958,-0.97451,-0.50761,0.36069,-1.27309,0.42941,0.32457,-0.86612,0.330,-0.110,-0.037,0.037,-0.256,-0.110,-0.037,0.183,-0.110,0.037,-0.037,-0.330,-0.9998
30.9650,-0.41289,-0.11822,-0.68128,0.57641,-0.11047,-0.97457,-0.51024,0.34451,-1.26799,0.41983,0.29925,-0.86607,-0.40609,-0.09822,-0.68641,0.57436,-0.08681,-0.97451,-0.50761,0.36345,-1.27309,0.42941,0.32733,-0.86612,0.330,-0.037,-0.110,0.037,-0.256,-0.110,-0.037,0.183,-0.037,-0.037,0.037,-0.183,-0.9998
30.9700,-0.41289,-0.11573,-0.68123,0.57656,-0.10930,-0.97457,-0.51028,0.34572,-1.26799,0.42060,0.30002,-0.86607,-0.40609,-0.09544,-0.68641,0.57436,-0.08403,-0.97451,-0.50761,0.36623,-1.27309,0.42941,0.33011,-0.86612,0.256,-0.037,-0.256,0.037,-0.256,-0.110,-0.037,0.256,-0.110,-0.037,0.037,-0.110,-0.9998
30.9750,-0.41289,-0.11423,-0.68131,0.57656,-0.10608,-0.97457,-0.51024,0.34711,-1.26799,0.42082,0.30236,-0.86612,-0.40609,-0.09264,-0.68641,0.57436,-0.08124,-0.97451,-0.50761,0.36903,-1.27309,0.42941,0.33290,-0.86612,0.330,-0.110,-0.037,0.037,-0.256,-0.110,-0.037,0.183,-0.037,-0.037,0.110,0.110,-0.9998
30.9800,-0.41289,-0.11120,-0.68131,0.57663,-0.10239,-0.97457,-0.51024,0.34849,-1.26799,0.42181,0.30492,-0.86607,-0.40609,-0.08984,-0.68641,0.57436,-0.07844,-0.97451,-0.50761,0.37183,-1.27309,0.42941,0.33571,-0.86612,0.330,-0.110,0.037,0.037,-0.256,-0.110,-0.037,0.183,-0.037,-0.037,0.110,-0.037,-0.9998
30.9850,-0.41289,-0.10817,-0.68123,0.57663,-0.09907,-0.97448,-0.51013,0.34963,-1.26794,0.42250,0.30675,-0.86607,-0.40609,-0.08703,-0.68641,0.57436,-0.07562,-0.97451,-0.50761,0.37464,-1.27309,0.42941,0.33852,-0.86612,0.330,-0.037,-0.183,0.037,-0.256,-0.110,-0.037,0.256,-0.037,-0.037,0.183,-0.256,-0.9998
30.9900,-0.41289,-0.10769,-0.68123,0.57666,-0.09804,-0.97457,-0.51013,0.35142,-1.26799,0.42283,0.30835,-0.86609,-0.40609,-0.08421,-0.68641,0.57436,-0.07280,-0.97451,-0.50761,0.37746,-1.27309,0.42941,0.34134,-0.86612,0.330,-0.037,0.037,0.037,-0.256,-0.110,-0.037,0.330,-0.037,-0.037,0.256,-0.110,-0.9998
30.9950,-0.41289,-0.10400,-0.68131,0.57656,-0.09417,-0.97457,-0.51024,0.35310,-1.26799,0.42298,0.30985,-0.86607,-0.40609,-0.08138,-0.68641,0.57436,-0.06998,-0.97451,-0.50761,0.38029,-1.27309,0.42941,0.34417,-0.86612,0.330,-0.037,-0.183,0.037,-0.256,-0.110,-0.037,0.330,-0.037,0.037,0.256,-0.183,-0.9998
31.0000,-0.41289,-0.10078,-0.68123,0.57656,-0.09146,-0.97451,-0.51013,0.35416,-1.26794,0.42305,0.30985,-0.86607,-0.40609,-0.07855,-0.68641,0.57436,-0.06715,-0.97451,-0.50761,0.38312,-1.27309,0.42941,0.34699,-0.86612,0.330,-0.183,-0.037,0.037,-0.256,-0.110,-0.037,0.330,-0.037,0.110,0.256,-0.037,-0.9998
31.0050,-0.41285,-0.10023,-0.68128,0.57656,-0.09095,-0.97448,-0.51013,0.35592,-1.26794,0.42298,0.31296,-0.86607,-0.40609,-0.07573,-0.68641,0.57436,-0.06432,-0.97451,-0.50761,0.38594,-1.27309,0.42941,0.34982,-0.86612,0.256,-0.037,-0.037,0.037,-0.183,-0.110,-0.037,0.330,-0.037,0.110,0.183,-0.183,-0.9998
31.0100,-0.41267,-0.09610,-0.68123,0.57634,-0.08737,-0.97451,-0.51013,0.35807,-1.26799,0.42290,0.31446,-0.86612,-0.40609,-0.07290,-0.68641,0.57436,-0.06150,-0.97451,-0.50761,0.38877,-1.27309,0.42941,0.35265,-0.86612,0.256,-0.183,-0.183,0.037,-0.183,-0.110,-0.037,0.330,-0.110,0.037,0.110,0.037,-0.9998
31.0150,-0.41249,-0.09263,-0.68123,0.57623,-0.08433,-0.97457,-0.51006,0.35873,-1.26805,0.42298,0.31625,-0.86607,-0.40609,-0.07008,-0.68641,0.57436,-0.05868,-0.97451,-0.50761,0.39159,-1.27309,0.42941,0.35547,-0.86612,0.256,-0.110,-0.037,0.110,-0.183,-0.183,-0.037,0.696,-0.037,0.037,0.183,-0.110,-0.9998
31.0200,-0.41201,-0.08989,-0.68114,0.57601,-0.08170,-0.97457,-0.51006,0.35935,-1.26805,0.42305,0.31943,-0.86612,-0.40609,-0.06727,-0.68641,0.57436,-0.05586,-0.97451,-0.50761,0.39440,-1.27309,0.42941,0.35828,-0.86612,0.183,-0.110,0.110,0.110,-0.256,-0.110,-0.037,0.769,0.037,0.037,0.403,-0.037,-0.9998
31.0250,-0.41146,-0.08832,-0.68123,0.57579,-0.08013,-0.97451,-0.51006,0.36019,-1.26811,0.42290,0.32104,-0.86607,-0.40609,-0.06446,-0.68641,0.57436,-0.05306,-0.97451,-0.50761,0.39721,-1.27309,0.42941,0.36108,-0.86612,0.110,-0.110,-0.183,0.037,-0.110,-0.110,-0.037,0.769,-0.037,0.110,0.403,-0.183,-0.9998
31.0300,-0.41117,-0.08484,-0.68123,0.57572,-0.07698,-0.97448,-0.51006,0.36129,-1.26808,0.42305,0.32104,-0.86607,-0.40609,-0.06167,-0.68641,0.57436,-0.05027,-0.97451,-0.50761,0.40000,-1.27309,0.42941,0.36388,-0.86612,0.183,-0.037,-0.037,0.037,-0.037,-0.110,-0.037,0.696,-0.037,-0.037,0.403,-0.037,-0.9998
31.0350,-0.41088,-0.08287,-0.68114,0.57572,-0.07516,-0.97448,-0.51006,0.36242,-1.26808,0.42305,0.32539,-0.86612,-0.40609,-0.05889,-0.68641,0.57436,-0.04749,-0.97451,-0.50761,0.40278,-1.27309,0.42941,0.36666,-0.86612,0.183,0.110,-0.037,0.037,0.037,-0.110,-0.037,0.696,-0.037,-0.037,0.330,-0.110,-0.9998
31.0400,-0.41062,-0.08210,-0.68114,0.57582,-0.07439,-0.97442,-0.51006,0.36411,-1.26808,0.42323,0.32718,-0.86612,-0.40609,-0.05613,-0.68641,0.57436,-0.04472,-0.97451,-0.50761,0.40554,-1.27309,0.42941,0.36942,-0.86612,0.183,0.110,0.037,0.037,0.037,-0.110,-0.037,0.696,-0.037,0.037,0.330,-0.183,-0.9998
31.0450,-0.41040,-0.07958,-0.68123,0.57572,-0.07150,-0.97445,-0.51024,0.36582,-1.26811,0.42353,0.32718,-0.86612,-0.40609,-0.05338,-0.68641,0.57436,-0.04198,-0.97451,-0.50761,0.40829,-1.27309,0.42941,0.37217,-0.86612,0.110,0.256,-0.037,0.037,0.037,-0.110,-0.037,0.696,-0.037,-0.037,0.330,-0.110,-0.9998
31.0500,-0.41025,-0.07764,-0.68123,0.57582,-0.06898,-0.97448,-0.51028,0.36696,-1.26811,0.42400,0.33234,-0.86612,-0.40609,-0.05066,-0.68641,0.57436,-0.03925,-0.97451,-0.50761,0.41101,-1.27309,0.42941,0.37489,-0.86612,0.183,0.256,-0.037,0.037,0.037,-0.110,0.037,0.696,-0.110,-0.037,0.330,0.037,-0.9998
31.0550,-0.40996,-0.07578,-0.68114,0.57572,-0.06861,-0.97448,-0.51024,0.36970,-1.26811,0.42400,0.33449,-0.86612,-0.40609,-0.04795,-0.68641,0.57436,-0.03655,-0.97451,-0.50761,0.41372,-1.27309,0.42941,0.37760,-0.86612,0.183,0.256,0.037,0.037,0.037,-0.110,-0.037,0.696,-0.110,-0.037,0.256,-0.110,-0.9998
31.0600,-0.40996,-0.07505,-0.68117,0.57572,-0.06569,-0.97448,-0.51039,0.37237,-1.26811,0.42557,0.33449,-0.86612,-0.40609,-0.04527,-0.68641,0.57436,-0.03387,-0.97451,-0.50761,0.41640,-1.27309,0.42941,0.38028,-0.86612,0.183,0.256,-0.183,0.037,0.110,-0.110,-0.037,0.623,-0.110,-0.110,0.256,-0.110,-0.9998
31.0650,-0.40996,-0.07150,-0.68117,0.57572,-0.06280,-0.97448,-0.51020,0.37489,-1.26811,0.42630,0.33957,-0.86612,-0.40609,-0.04262,-0.68641,0.57436,-0.03122,-0.97451,-0.50761,0.41905,-1.27309,0.42941,0.38293,-0.86612,0.183,0.183,-0.110,0.037,0.110,-0.037,0.037,0.549,-0.037,-0.110,0.256,-0.037,-0.9998
31.0700,-0.40974,-0.07011,-0.68123,0.57572,-0.06101,-0.97445,-0.51024,0.37639,-1.26805,0.42707,0.34261,-0.86612,-0.40609,-0.04000,-0.68641,0.57436,-0.02859,-0.97451,-0.50761,0.42167,-1.27309,0.42941,0.38555,-0.86612,0.110,0.476,-0.037,0.037,0.183,-0.037,-0.037,0.696,-0.037,-0.183,0.183,-0.037,-0.9998
31.0750,-0.40967,-0.07026,-0.68123,0.57582,-0.06020,-0.97448,-0.51013,0.37961,-1.26811,0.42766,0.34626,-0.86612,-0.40609,-0.03740,-0.68641,0.57436,-0.02600,-0.97451,-0.50761,0.42427,-1.27309,0.42941,0.38815,-0.86612,0.110,0.916,0.037,0.037,0.183,-0.110,-0.037,0.476,-0.110,-0.183,0.183,-0.110,-0.9998
31.0800,-0.40967,-0.07026,-0.68123,0.57582,-0.05966,-0.97448,-0.51013,0.38202,-1.26805,0.42766,0.35028,-0.86612,-0.40609,-0.03484,-0.68641,0.57436,-0.02344,-0.97451,-0.50761,0.42683,-1.27309,0.42941,0.39071,-0.86612,0.183,0.916,-0.037,0.037,0.696,-0.110,-0.037,0.549,-0.037,-0.183,0.183,-0.183,-0.9998
