t,phase,age_ms,grav_z,base_z,q_FL_abad,q_FL_thigh,q_FL_calf,q_FR_abad,q_FR_thigh,q_FR_calf,q_RL_abad,q_RL_thigh,q_RL_calf,q_RR_abad,q_RR_thigh,q_RR_calf,dq_FL_abad,dq_FL_thigh,dq_FL_calf,dq_FR_abad,dq_FR_thigh,dq_FR_calf,dq_RL_abad,dq_RL_thigh,dq_RL_calf,dq_RR_abad,dq_RR_thigh,dq_RR_calf,qdes_FL_abad,qdes_FL_thigh,qdes_FL_calf,qdes_FR_abad,qdes_FR_thigh,qdes_FR_calf,qdes_RL_abad,qdes_RL_thigh,qdes_RL_calf,qdes_RR_abad,qdes_RR_thigh,qdes_RR_calf,tau_FL_abad,tau_FL_thigh,tau_FL_calf,tau_FR_abad,tau_FR_thigh,tau_FR_calf,tau_RL_abad,tau_RL_thigh,tau_RL_calf,tau_RR_abad,tau_RR_thigh,tau_RR_calf,kp,kd
1.8150,ramp,1.0,-0.9998,nan,-0.41362,-0.13778,-0.68670,0.57853,-0.13496,-0.97451,-0.50530,0.34520,-1.27318,0.42678,0.29187,-0.86607,0.0195,-0.2149,0.0977,0.0195,-0.2930,-0.0195,-0.0977,-0.0586,0.0586,-0.1368,-0.2149,-0.2149,-0.40737,-0.16638,-0.68670,0.57604,-0.16079,-0.97448,-0.50384,0.30783,-1.27329,0.42791,0.26341,-0.86607,0.256,-0.403,0.110,0.037,-0.476,-0.037,-0.037,-0.916,0.037,0.110,-0.623,-0.183,30.00,1.200
1.8200,ramp,1.0,-0.9998,nan,-0.41362,-0.13891,-0.68670,0.57842,-0.13544,-0.97459,-0.50538,0.34498,-1.27321,0.42565,0.29103,-0.86607,0.0977,-0.2540,-0.0195,0.0195,-0.3712,-0.0977,-0.0195,-0.1758,0.0195,-0.2149,-0.0977,-0.2149,-0.40737,-0.16708,-0.68670,0.57604,-0.16149,-0.97448,-0.50384,0.30712,-1.27329,0.42791,0.26271,-0.86607,0.256,-0.330,0.183,0.037,-0.476,-0.110,-0.037,-0.916,0.037,0.256,-0.623,-0.183,30.00,1.200
1.8250,ramp,1.0,-0.9998,nan,-0.41362,-0.13979,-0.68667,0.57835,-0.13705,-0.97459,-0.50530,0.34491,-1.27315,0.42459,0.29026,-0.86607,0.0195,-0.2540,0.0195,0.0977,-0.1368,0.0586,0.0586,0.0195,0.0195,-0.0977,-0.1368,-0.2149,-0.40737,-0.16773,-0.68670,0.57604,-0.16213,-0.97448,-0.50384,0.30648,-1.27329,0.42791,0.26206,-0.86607,0.256,-0.330,0.110,0.037,-0.476,-0.110,-0.037,-0.989,0.110,0.183,-0.696,-0.183,30.00,1.200
1.8300,ramp,0.9,-0.9998,nan,-0.41351,-0.14118,-0.68670,0.57824,-0.13851,-0.97451,-0.50538,0.34491,-1.27315,0.42459,0.28931,-0.86607,0.0977,-0.2149,0.0586,0.0195,-0.2930,-0.0977,-0.0977,-0.0586,0.0195,-0.0977,-0.0977,-0.2149,-0.40737,-0.16830,-0.68670,0.57604,-0.16271,-0.97448,-0.50384,0.30590,-1.27329,0.42791,0.26149,-0.86607,0.256,-0.330,0.110,0.110,-0.476,-0.110,-0.037,-0.989,0.110,0.183,-0.623,-0.183,30.00,1.200
1.8350,ramp,0.9,-0.9998,nan,-0.41351,-0.14330,-0.68670,0.57824,-0.14026,-0.97451,-0.50538,0.34488,-1.27315,0.42459,0.28817,-0.86598,0.0195,-0.2540,-0.0195,0.0195,-0.2930,0.0195,-0.0977,0.0977,0.0195,-0.0977,-0.2930,-0.0195,-0.40737,-0.16881,-0.68670,0.57604,-0.16322,-0.97448,-0.50384,0.30539,-1.27329,0.42791,0.26098,-0.86607,0.256,-0.256,0.110,0.037,-0.403,-0.110,-0.037,-0.989,0.110,0.183,-0.696,0.110,30.00,1.200
1.8400,ramp,0.9,-0.9998,nan,-0.41351,-0.14476,-0.68661,0.57820,-0.14100,-0.97451,-0.50530,0.34473,-1.27315,0.42459,0.28722,-0.86598,-0.0977,-0.2540,0.0195,0.0195,-0.2930,-0.0195,-0.0195,0.0195,0.0586,-0.0977,-0.1368,-0.0195,-0.40737,-0.16926,-0.68670,0.57604,-0.16367,-0.97448,-0.50384,0.30495,-1.27329,0.42791,0.26053,-0.86607,0.256,-0.330,0.110,0.037,-0.403,-0.110,-0.110,-1.062,0.110,0.183,-0.623,-0.110,30.00,1.200
1.8450,ramp,0.9,-0.9998,nan,-0.41351,-0.14527,-0.68670,0.57824,-0.14228,-0.97459,-0.50523,0.34466,-1.27315,0.42283,0.28664,-0.86598,0.0195,-0.1758,0.0586,-0.0195,-0.2149,-0.0195,0.0586,0.0195,0.0586,-0.0977,-0.1758,-0.0195,-0.40737,-0.16963,-0.68670,0.57604,-0.16404,-0.97448,-0.50384,0.30457,-1.27329,0.42791,0.26016,-0.86607,0.256,-0.256,0.110,0.037,-0.403,-0.110,-0.037,-1.062,0.110,0.110,-0.696,-0.110,30.00,1.200
1.8500,ramp,0.9,-0.9998,nan,-0.41351,-0.14644,-0.68670,0.57835,-0.14356,-0.97459,-0.50523,0.34466,-1.27315,0.42265,0.28602,-0.86598,0.0195,-0.2930,0.0586,0.0195,-0.2930,0.0586,-0.0195,0.0195,-0.0586,-0.1368,-0.2149,-0.0195,-0.40737,-0.16994,-0.68670,0.57604,-0.16435,-0.97448,-0.50384,0.30427,-1.27329,0.42791,0.25985,-0.86607,0.256,-0.256,0.110,0.037,-0.476,-0.037,-0.037,-1.062,0.110,0.183,-0.696,-0.110,30.00,1.200
1.8550,ramp,0.8,-0.9998,nan,-0.41340,-0.14860,-0.68667,0.57835,-0.14483,-0.97459,-0.50530,0.34429,-1.27318,0.42206,0.28481,-0.86598,0.0195,-0.2149,0.0195,0.1368,-0.2149,-0.0195,-0.0977,0.0195,-0.0195,-0.1368,-0.2149,-0.0195,-0.40737,-0.17018,-0.68670,0.57604,-0.16458,-0.97448,-0.50384,0.30403,-1.27329,0.42791,0.25961,-0.86607,0.256,-0.256,0.110,-0.037,-0.403,-0.037,-0.037,-1.062,0.110,0.256,-0.696,-0.110,30.00,1.200
1.8600,ramp,0.6,-0.9998,nan,-0.41344,-0.14918,-0.68667,0.57835,-0.14560,-0.97462,-0.50530,0.34429,-1.27315,0.42152,0.28430,-0.86595,0.0586,-0.2149,0.0586,0.0195,-0.2149,-0.0195,-0.0195,0.0195,-0.0586,-0.1758,-0.1368,-0.0195,-0.40737,-0.17034,-0.68670,0.57604,-0.16475,-0.97448,-0.50384,0.30387,-1.27329,0.42791,0.25945,-0.86607,0.256,-0.256,0.110,-0.037,-0.403,-0.110,-0.037,-1.062,0.110,0.183,-0.696,-0.110,30.00,1.200
1.8650,ramp,0.8,-0.9998,nan,-0.41340,-0.14966,-0.68670,0.57835,-0.14637,-0.97459,-0.50530,0.34414,-1.27315,0.42111,0.28393,-0.86598,-0.0586,-0.1758,0.0195,0.0195,-0.2149,0.0586,-0.0195,-0.1368,-0.0586,-0.0195,-0.2149,0.0195,-0.40737,-0.17043,-0.68670,0.57604,-0.16484,-0.97448,-0.50384,0.30377,-1.27329,0.42791,0.25936,-0.86607,0.256,-0.330,0.110,-0.037,-0.403,-0.110,-0.037,-1.062,0.110,0.183,-0.696,-0.037,30.00,1.200
1.8700,ramp,0.8,-0.9998,nan,-0.41340,-0.15105,-0.68667,0.57842,-0.14637,-0.97451,-0.50530,0.34411,-1.27318,0.42104,0.28349,-0.86598,-0.0195,-0.2540,-0.0195,0.0195,-0.2149,0.0195,-0.0195,0.0195,0.0195,-0.1368,-0.1368,0.0195,-0.40737,-0.17045,-0.68670,0.57604,-0.16486,-0.97448,-0.50384,0.30375,-1.27329,0.42791,0.25934,-0.86607,0.256,-0.256,0.037,-0.037,-0.403,-0.110,-0.037,-1.136,0.110,0.183,-0.696,-0.037,30.00,1.200
1.8750,ramp,0.7,-0.9998,nan,-0.41340,-0.15152,-0.68667,0.57842,-0.14812,-0.97459,-0.50530,0.34407,-1.27315,0.42104,0.28317,-0.86607,0.0586,-0.1758,-0.0195,0.0195,-0.1758,-0.0195,0.0586,0.0195,0.0977,-0.1368,-0.0977,-0.0195,-0.40737,-0.17040,-0.68670,0.57604,-0.16481,-0.97448,-0.50384,0.30381,-1.27329,0.42791,0.25939,-0.86607,0.256,-0.330,0.037,-0.037,-0.403,-0.110,-0.037,-1.062,0.110,0.183,-0.696,-0.037,30.00,1.200
1.8800,ramp,0.7,-0.9998,nan,-0.41340,-0.15193,-0.68670,0.57842,-0.14860,-0.97459,-0.50538,0.34403,-1.27318,0.42104,0.28273,-0.86607,0.0195,-0.0586,0.0195,0.0195,-0.1758,-0.0195,-0.0977,0.0195,0.0195,-0.1368,-0.0977,-0.0195,-0.40737,-0.17027,-0.68670,0.57604,-0.16468,-0.97448,-0.50384,0.30394,-1.27329,0.42791,0.25952,-0.86607,0.256,-0.256,0.110,0.037,-0.403,-0.110,-0.037,-1.062,0.110,0.183,-0.769,-0.037,30.00,1.200
1.8850,ramp,0.7,-0.9998,nan,-0.41351,-0.15262,-0.68670,0.57842,-0.14929,-0.97459,-0.50530,0.34403,-1.27318,0.42104,0.28247,-0.86607,0.0195,-0.1758,-0.0195,0.0195,-0.0977,-0.0195,-0.0195,0.0195,0.0195,-0.1368,-0.0195,-0.0195,-0.40737,-0.17007,-0.68670,0.57604,-0.16448,-0.97448,-0.50384,0.30414,-1.27329,0.42791,0.25972,-0.86607,0.330,-0.330,0.110,0.037,-0.403,-0.037,-0.037,-1.136,0.110,0.183,-0.696,-0.037,30.00,1.200
1.8900,ramp,0.7,-0.9998,nan,-0.41344,-0.15320,-0.68667,0.57842,-0.14995,-0.97459,-0.50523,0.34389,-1.27318,0.42002,0.28229,-0.86607,-0.0195,-0.0586,-0.0195,-0.0586,-0.1368,-0.0195,0.1368,0.0195,0.0195,-0.1368,-0.1368,-0.0195,-0.40737,-0.16979,-0.68670,0.57604,-0.16420,-0.97448,-0.50384,0.30442,-1.27329,0.42791,0.26000,-0.86607,0.256,-0.256,0.037,-0.037,-0.403,-0.110,-0.037,-1.136,0.110,0.183,-0.769,-0.037,30.00,1.200
1.8950,ramp,0.7,-0.9998,nan,-0.41351,-0.15357,-0.68670,0.57842,-0.15013,-0.97459,-0.50530,0.34403,-1.27318,0.42002,0.28211,-0.86607,-0.0586,-0.1758,0.0586,0.0977,-0.2540,0.0586,-0.0977,0.0977,-0.0586,-0.1368,-0.0195,-0.0195,-0.40737,-0.16943,-0.68670,0.57604,-0.16384,-0.97448,-0.50384,0.30478,-1.27329,0.42791,0.26036,-0.86607,0.256,-0.256,0.110,0.037,-0.476,-0.110,-0.037,-1.136,0.110,0.183,-0.696,-0.037,30.00,1.200
1.9000,ramp,0.6,-0.9998,nan,-0.41351,-0.15408,-0.68670,0.57842,-0.15068,-0.97459,-0.50538,0.34389,-1.27318,0.42002,0.28192,-0.86607,0.0977,-0.0977,0.0586,0.0195,-0.0195,-0.0977,-0.0195,0.0195,-0.0586,-0.1368,-0.0977,-0.0195,-0.40737,-0.16900,-0.68670,0.57604,-0.16341,-0.97448,-0.50384,0.30521,-1.27329,0.42791,0.26079,-0.86607,0.256,-0.330,0.110,0.037,-0.403,-0.110,-0.037,-1.062,0.110,0.183,-0.696,-0.037,30.00,1.200
1.9050,ramp,0.6,-0.9998,nan,-0.41333,-0.15459,-0.68670,0.57835,-0.15116,-0.97459,-0.50530,0.34396,-1.27318,0.41961,0.28185,-0.86607,0.0195,0.0195,0.0586,-0.0977,-0.0977,-0.0195,-0.0195,-0.0586,0.0195,0.0586,-0.0977,-0.0195,-0.40737,-0.16849,-0.68670,0.57604,-0.16289,-0.97448,-0.50384,0.30572,-1.27329,0.42791,0.26130,-0.86607,0.256,-0.330,0.110,0.037,-0.476,-0.110,-0.037,-1.062,0.110,0.183,-0.696,-0.037,30.00,1.200
1.9100,ramp,0.6,-0.9998,nan,-0.41351,-0.15478,-0.68675,0.57824,-0.15134,-0.97459,-0.50538,0.34396,-1.27318,0.41951,0.28185,-0.86598,-0.0977,0.0195,0.0586,0.1368,-0.1368,0.0586,0.0586,0.0195,0.0195,-0.0977,-0.0195,0.0195,-0.40737,-0.16790,-0.68670,0.57604,-0.16231,-0.97448,-0.50384,0.30631,-1.27329,0.42791,0.26189,-0.86607,0.256,-0.330,0.110,0.037,-0.403,-0.110,0.037,-1.062,0.110,0.183,-0.769,-0.037,30.00,1.200
1.9150,ramp,0.6,-0.9998,nan,-0.41351,-0.15478,-0.68670,0.57824,-0.15145,-0.97451,-0.50538,0.34396,-1.27315,0.41954,0.28185,-0.86598,0.0195,0.0195,-0.0195,0.0195,-0.0195,-0.0586,-0.0195,0.0195,-0.0195,0.0195,0.0977,0.0195,-0.40737,-0.16723,-0.68670,0.57604,-0.16164,-0.97448,-0.50384,0.30698,-1.27329,0.42791,0.26256,-0.86607,0.256,-0.330,0.037,0.037,-0.403,-0.110,-0.110,-1.062,0.110,0.110,-0.769,-0.256,30.00,1.200
1.9200,ramp,0.6,-0.9998,nan,-0.41358,-0.15489,-0.68670,0.57835,-0.15156,-0.97459,-0.50530,0.34389,-1.27315,0.41954,0.28192,-0.86598,0.0195,0.0195,0.0195,0.0977,-0.0195,-0.0586,-0.0977,0.0195,-0.0195,-0.0586,-0.0586,0.0195,-0.40737,-0.16649,-0.68670,0.57604,-0.16090,-0.97448,-0.50384,0.30772,-1.27329,0.42791,0.26330,-0.86607,0.256,-0.330,0.110,0.037,-0.403,-0.110,-0.037,-1.062,0.110,0.183,-0.696,-0.256,30.00,1.200
1.9250,ramp,0.5,-0.9998,nan,-0.41351,-0.15489,-0.68670,0.57824,-0.15156,-0.97459,-0.50530,0.34396,-1.27315,0.41954,0.28185,-0.86607,0.0977,0.0195,0.0195,0.0195,-0.0195,0.0977,-0.0195,0.0977,0.0586,-0.0586,-0.0195,0.0977,-0.40737,-0.16567,-0.68670,0.57604,-0.16007,-0.97448,-0.50384,0.30854,-1.27329,0.42791,0.26412,-0.86607,0.256,-0.330,0.110,0.037,-0.403,-0.110,-0.037,-1.062,0.037,0.183,-0.696,-0.110,30.00,1.200
1.9300,ramp,0.5,-0.9998,nan,-0.41351,-0.15478,-0.68670,0.57824,-0.15156,-0.97459,-0.50530,0.34403,-1.27315,0.41954,0.28196,-0.86607,0.0195,0.0195,0.0195,0.0195,-0.0195,-0.0195,-0.1758,0.0195,0.0586,-0.0195,-0.0195,0.0977,-0.40737,-0.16477,-0.68670,0.57604,-0.15917,-0.97448,-0.50384,0.30944,-1.27329,0.42791,0.26502,-0.86607,0.256,-0.330,0.110,0.037,-0.403,-0.110,-0.037,-0.989,0.037,0.183,-0.696,-0.110,30.00,1.200
1.9350,ramp,0.5,-0.9998,nan,-0.41351,-0.15467,-0.68670,0.57813,-0.15145,-0.97459,-0.50530,0.34389,-1.27315,0.41954,0.28192,-0.86607,0.0195,0.0977,0.0195,0.0586,0.0977,-0.0195,-0.0195,0.0195,0.0586,-0.0195,-0.1368,0.0977,-0.40737,-0.16379,-0.68670,0.57604,-0.15819,-0.97448,-0.50384,0.31042,-1.27329,0.42791,0.26600,-0.86607,0.256,-0.330,0.110,0.110,-0.403,-0.110,-0.037,-0.989,0.037,0.183,-0.696,-0.110,30.00,1.200
1.9400,ramp,0.5,-0.9998,nan,-0.41351,-0.15456,-0.68670,0.57824,-0.15116,-0.97451,-0.50538,0.34389,-1.27315,0.41954,0.28192,-0.86607,0.1368,-0.0195,0.0195,0.0195,0.0586,-0.0195,-0.0977,-0.0586,0.0586,-0.0195,-0.0586,0.0977,-0.40737,-0.16273,-0.68670,0.57604,-0.15714,-0.97448,-0.50384,0.31148,-1.27329,0.42791,0.26706,-0.86607,0.330,-0.330,0.110,0.037,-0.330,-0.037,-0.037,-0.989,0.037,0.183,-0.623,-0.110,30.00,1.200
1.9450,ramp,0.4,-0.9998,nan,-0.41351,-0.15448,-0.68670,0.57820,-0.15098,-0.97462,-0.50538,0.34396,-1.27315,0.41958,0.28196,-0.86607,0.0195,0.0195,0.0195,0.0195,0.0586,-0.0195,0.1368,0.0195,0.0586,-0.0195,0.0195,0.0977,-0.40737,-0.16160,-0.68670,0.57604,-0.15600,-0.97448,-0.50384,0.31261,-1.27329,0.42791,0.26819,-0.86607,0.256,-0.256,0.110,0.037,-0.330,-0.110,-0.037,-0.989,0.037,0.183,-0.623,-0.110,30.00,1.200
1.9500,ramp,0.4,-0.9998,nan,-0.41351,-0.15390,-0.68670,0.57813,-0.15079,-0.97459,-0.50530,0.34403,-1.27315,0.41958,0.28203,-0.86607,0.0195,0.0977,-0.0195,0.0195,0.0977,-0.0195,-0.0195,0.0977,0.0586,-0.0195,-0.0195,0.0977,-0.40737,-0.16038,-0.68670,0.57604,-0.15479,-0.97448,-0.50384,0.31383,-1.27329,0.42791,0.26941,-0.86607,0.256,-0.256,0.037,0.037,-0.330,-0.183,-0.037,-0.916,0.110,0.183,-0.623,-0.110,30.00,1.200
1.9550,ramp,0.4,-0.9998,nan,-0.41351,-0.15368,-0.68670,0.57820,-0.15057,-0.97459,-0.50538,0.34403,-1.27327,0.41947,0.28203,-0.86598,-0.0977,0.0195,0.0195,0.0195,0.0977,-0.0195,-0.0195,0.0977,0.0195,0.0586,-0.0195,-0.0195,-0.40737,-0.15909,-0.68670,0.57604,-0.15350,-0.97448,-0.50384,0.31512,-1.27329,0.42791,0.27070,-0.86607,0.256,-0.256,0.037,0.037,-0.330,-0.183,-0.037,-0.916,0.110,0.183,-0.549,-0.037,30.00,1.200
1.9600,ramp,0.4,-0.9998,nan,-0.41351,-0.15357,-0.68670,0.57820,-0.15043,-0.97459,-0.50530,0.34396,-1.27318,0.41958,0.28211,-0.86595,0.1368,0.0977,0.0586,0.0586,0.0977,-0.0195,0.0586,0.0195,-0.0195,-0.0195,-0.0195,-0.0977,-0.40737,-0.15773,-0.68670,0.57604,-0.15213,-0.97448,-0.50384,0.31648,-1.27329,0.42791,0.27206,-0.86607,0.256,-0.183,0.037,0.110,-0.330,-0.110,-0.110,-0.842,0.110,0.183,-0.549,-0.256,30.00,1.200
1.9650,ramp,0.4,-0.9998,nan,-0.41351,-0.15309,-0.68667,0.57820,-0.15003,-0.97459,-0.50530,0.34403,-1.27315,0.41954,0.28211,-0.86598,0.0195,0.0977,0.0195,0.0586,-0.0586,-0.0195,-0.0195,0.0586,0.0195,-0.0195,-0.0195,-0.0195,-0.40737,-0.15628,-0.68670,0.57604,-0.15069,-0.97448,-0.50384,0.31793,-1.27329,0.42791,0.27351,-0.86607,0.256,-0.256,0.183,-0.037,-0.256,-0.110,-0.037,-0.842,0.110,0.183,-0.476,-0.256,30.00,1.200
1.9700,ramp,0.3,-0.9998,nan,-0.41351,-0.15269,-0.68670,0.57835,-0.14984,-0.97459,-0.50523,0.34411,-1.27318,0.41954,0.28222,-0.86607,0.0195,0.1368,0.0195,0.1368,0.0586,-0.0586,-0.0977,0.1368,0.0195,-0.0195,-0.0195,-0.0195,-0.40737,-0.15476,-0.68670,0.57604,-0.14917,-0.97448,-0.50384,0.31944,-1.27329,0.42791,0.27503,-0.86607,0.256,-0.256,0.110,0.110,-0.256,-0.110,-0.110,-0.769,0.037,0.183,-0.476,-0.037,30.00,1.200
1.9750,ramp,0.3,-0.9998,nan,-0.41351,-0.15211,-0.68661,0.57824,-0.14933,-0.97459,-0.50530,0.34414,-1.27318,0.41958,0.28240,-0.86607,0.0195,0.2540,0.0195,0.0195,0.0586,-0.0586,-0.0977,0.0586,0.0195,-0.0586,-0.0195,-0.0195,-0.40737,-0.15317,-0.68670,0.57604,-0.14758,-0.97448,-0.50384,0.32104,-1.27329,0.42791,0.27662,-0.86607,0.256,-0.256,0.110,0.037,-0.330,-0.110,-0.110,-0.769,0.037,0.183,-0.403,-0.037,30.00,1.200
1.9800,ramp,0.3,-0.9998,nan,-0.41340,-0.15182,-0.68670,0.57835,-0.14871,-0.97459,-0.50530,0.34414,-1.27318,0.41958,0.28247,-0.86595,0.0195,0.1368,0.0195,0.0195,0.0977,0.0586,-0.0195,0.0977,0.0195,-0.0586,-0.0195,-0.0195,-0.40737,-0.15150,-0.68670,0.57604,-0.14591,-0.97448,-0.50384,0.32271,-1.27329,0.42791,0.27829,-0.86607,0.256,-0.256,0.110,0.037,-0.256,-0.110,-0.110,-0.696,0.110,0.183,-0.403,-0.183,30.00,1.200
1.9850,ramp,0.3,-0.9998,nan,-0.41351,-0.15083,-0.68670,0.57835,-0.14845,-0.97459,-0.50523,0.34429,-1.27318,0.41954,0.28255,-0.86598,0.0195,0.1368,0.0586,0.0195,0.0586,-0.0195,-0.0195,0.1758,0.0195,0.0195,0.0586,0.0195,-0.40737,-0.14976,-0.68670,0.57604,-0.14417,-0.97448,-0.50384,0.32445,-1.27329,0.42791,0.28003,-0.86607,0.330,-0.110,0.037,0.037,-0.256,-0.110,-0.037,-0.696,0.110,0.183,-0.330,-0.256,30.00,1.200
1.9900,ramp,0.3,-0.9998,nan,-0.41340,-0.15024,-0.68667,0.57835,-0.14791,-0.97459,-0.50538,0.34444,-1.27318,0.41958,0.28273,-0.86598,0.0586,0.2540,0.0586,0.0195,0.0977,-0.0195,-0.0195,0.0195,-0.0195,-0.0977,0.0586,0.0195,-0.40737,-0.14794,-0.68670,0.57604,-0.14235,-0.97448,-0.50384,0.32627,-1.27329,0.42791,0.28185,-0.86607,0.256,-0.110,0.110,0.110,-0.256,-0.183,-0.037,-0.623,0.110,0.183,-0.330,-0.256,30.00,1.200
1.9950,ramp,0.2,-0.9998,nan,-0.41351,-0.14955,-0.68670,0.57842,-0.14706,-0.97459,-0.50530,0.34451,-1.27315,0.41961,0.28280,-0.86598,0.0195,0.0977,0.0195,0.0195,0.1758,-0.0195,-0.0195,0.0195,0.0195,0.0195,-0.0195,0.0586,-0.40737,-0.14605,-0.68670,0.57604,-0.14046,-0.97448,-0.50384,0.32815,-1.27329,0.42791,0.28374,-0.86607,0.256,-0.110,0.110,-0.037,-0.110,-0.183,-0.037,-0.549,0.110,0.110,-0.256,-0.037,30.00,1.200
2.0000,sine,0.2,-0.9998,nan,-0.41351,-0.14889,-0.68675,0.57835,-0.14684,-0.97465,-0.50530,0.34473,-1.27318,0.41961,0.28309,-0.86598,0.0195,0.2930,0.0195,-0.0195,0.0977,-0.1368,0.0586,0.0977,0.0977,-0.1368,0.0195,0.0977,-0.40737,-0.14410,-0.68670,0.57604,-0.13850,-0.97448,-0.50384,0.33011,-1.27329,0.42791,0.28569,-0.86607,0.256,-0.110,0.037,0.037,-0.183,-0.110,-0.037,-0.549,0.110,0.183,-0.256,-0.256,30.00,1.200
2.0050,sine,0.2,-0.9998,nan,-0.41351,-0.14779,-0.68667,0.57835,-0.14560,-0.97451,-0.50523,0.34491,-1.27318,0.41958,0.28324,-0.86598,0.0195,0.1368,0.0195,0.0195,0.0977,-0.0195,-0.0195,0.0977,0.0977,0.0977,0.0586,0.0586,-0.40737,-0.14179,-0.68670,0.57604,-0.13619,-0.97448,-0.50384,0.33242,-1.27329,0.42791,0.28800,-0.86607,0.256,0.037,0.110,0.037,-0.110,-0.110,-0.037,-0.476,0.110,0.183,-0.183,-0.110,30.00,1.200
2.0100,sine,0.2,-0.9998,nan,-0.41344,-0.14681,-0.68667,0.57835,-0.14465,-0.97459,-0.50520,0.34513,-1.27318,0.41965,0.28349,-0.86598,0.0977,0.2540,0.0586,0.1368,0.2149,-0.0195,-0.0586,0.0195,0.0195,-0.0195,-0.0195,-0.0195,-0.40737,-0.13943,-0.68670,0.57604,-0.13384,-0.97448,-0.50384,0.33478,-1.27329,0.42791,0.29036,-0.86607,0.256,-0.037,0.110,0.037,-0.183,-0.110,-0.037,-0.476,0.110,0.183,-0.183,-0.256,30.00,1.200
2.0150,sine,0.2,-0.9998,nan,-0.41344,-0.14604,-0.68667,0.57835,-0.14385,-0.97459,-0.50523,0.34535,-1.27315,0.41965,0.28368,-0.86607,0.0195,0.2149,0.0586,0.0195,0.2149,-0.0195,-0.0195,0.0195,0.0195,-0.0195,-0.0195,0.0195,-0.40737,-0.13703,-0.68670,0.57604,-0.13144,-0.97448,-0.50384,0.33718,-1.27329,0.42791,0.29276,-0.86607,0.256,0.037,0.037,0.037,-0.183,-0.110,-0.037,-0.476,0.110,0.183,-0.110,0.037,30.00,1.200
